# Область, мм = (10.000,82.000,0.000)
# Шаг, мм = (0.800,1.000,0.001)
# Передача, шагов/мм = (100,100,100)
# Чувствительность, мкВ/мТл = 111.600

0.160	134.130	0.000	-0.214
0.960	134.130	0.000	-0.315
1.760	134.130	0.000	-0.434
2.560	134.130	0.000	-0.272
3.360	134.130	0.000	0.570
4.160	134.130	0.000	1.432
4.960	134.130	0.000	1.259
5.760	134.130	0.000	0.255
6.560	134.130	0.000	-0.444
7.360	134.130	0.000	-0.432
8.160	134.130	0.000	-0.290
8.960	134.130	0.000	-0.203
-1.440	135.130	0.000	-0.123
-0.640	135.130	0.000	-0.151
0.160	135.130	0.000	-0.213
0.960	135.130	0.000	-0.304
1.760	135.130	0.000	-0.428
2.560	135.130	0.000	-0.278
3.360	135.130	0.000	0.574
4.160	135.130	0.000	1.506
4.960	135.130	0.000	1.914
5.760	135.130	0.000	0.887
6.560	135.130	0.000	-0.352
7.360	135.130	0.000	-0.430
8.160	135.130	0.000	-0.290
8.960	135.130	0.000	-0.202
-1.440	136.130	0.000	-0.118
-0.640	136.130	0.000	-0.149
0.160	136.130	0.000	-0.208
0.960	136.130	0.000	-0.298
1.760	136.130	0.000	-0.425
